election_name,notice_date,election_day,seats,candidate_count,registered_voters,note
大阪府堺市議会議員選挙中選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,8,10,94531.0,任期満了
大阪府堺市議会議員選挙北選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,9,12,120472.0,任期満了
大阪府堺市議会議員選挙南選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,10,14,126970.0,任期満了
大阪府堺市議会議員選挙堺選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,9,11,117450.0,任期満了
大阪府堺市議会議員選挙東選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,5,7,70273.0,任期満了
大阪府堺市議会議員選挙美原選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,8,31037.0,任期満了
大阪府堺市議会議員選挙西選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,8,14,105205.0,任期満了
大阪府大阪市議会議員選挙中央選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,4,56909.0,任期満了
大阪府大阪市議会議員選挙住之江選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,4,5,104348.0,任期満了
大阪府大阪市議会議員選挙住吉選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,6,8,124731.0,任期満了
大阪府大阪市議会議員選挙北選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,4,80672.0,任期満了
大阪府大阪市議会議員選挙城東選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,5,6,130338.0,任期満了
大阪府大阪市議会議員選挙大正選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,5,59621.0,任期満了
大阪府大阪市議会議員選挙天王寺選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,4,47781.0,任期満了
大阪府大阪市議会議員選挙平野選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,6,10,156719.0,任期満了
大阪府大阪市議会議員選挙旭選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,4,5,77249.0,任期満了
大阪府大阪市議会議員選挙東住吉選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,5,6,108078.0,任期満了
大阪府大阪市議会議員選挙東成選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,4,60209.0,任期満了
大阪府大阪市議会議員選挙東淀川選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,6,8,137241.0,任期満了
大阪府大阪市議会議員選挙此花選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,3,53822.0,任期満了
大阪府大阪市議会議員選挙浪速選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,42075.0,任期満了
大阪府大阪市議会議員選挙淀川選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,5,7,134933.0,任期満了
大阪府大阪市議会議員選挙港選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,4,68908.0,任期満了
大阪府大阪市議会議員選挙生野選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,5,10,86590.0,任期満了
大阪府大阪市議会議員選挙福島選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,4,49778.0,任期満了
大阪府大阪市議会議員選挙西成選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,5,7,98219.0,任期満了
大阪府大阪市議会議員選挙西淀川選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,4,76983.0,任期満了
大阪府大阪市議会議員選挙西選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,4,59570.0,任期満了
大阪府大阪市議会議員選挙都島選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,5,79776.0,任期満了
大阪府大阪市議会議員選挙阿倍野選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,4,7,83900.0,任期満了
大阪府大阪市議会議員選挙鶴見選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,5,82252.0,任期満了
大阪府議会議員選挙交野市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,62427.0,任期満了
大阪府議会議員選挙八尾市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,4,5,212724.0,任期満了
大阪府議会議員選挙吹田市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,4,4,281171.0,任期満了
大阪府議会議員選挙和泉市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,4,138539.0,任期満了
大阪府議会議員選挙四條畷市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,45130.0,任期満了
大阪府議会議員選挙堺市中選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,3,94538.0,任期満了
大阪府議会議員選挙堺市北選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,120481.0,任期満了
大阪府議会議員選挙堺市南選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,126997.0,任期満了
大阪府議会議員選挙堺市堺選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,117456.0,任期満了
大阪府議会議員選挙堺市東区及び美原選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,3,101315.0,任期満了
大阪府議会議員選挙堺市西選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,105212.0,任期満了
大阪府議会議員選挙大東市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,99204.0,任期満了
大阪府議会議員選挙大阪市中央選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,56916.0,任期満了
大阪府議会議員選挙大阪市住之江選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,104365.0,任期満了
大阪府議会議員選挙大阪市住吉選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,124766.0,任期満了
大阪府議会議員選挙大阪市北選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,80679.0,任期満了
大阪府議会議員選挙大阪市城東選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,130356.0,任期満了
大阪府議会議員選挙大阪市大正選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,3,59626.0,任期満了
大阪府議会議員選挙大阪市天王寺選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,47795.0,任期満了
大阪府議会議員選挙大阪市平野選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,4,156750.0,任期満了
大阪府議会議員選挙大阪市旭選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,77267.0,任期満了
大阪府議会議員選挙大阪市東住吉選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,4,108114.0,任期満了
大阪府議会議員選挙大阪市東成選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,3,60225.0,任期満了
大阪府議会議員選挙大阪市東淀川選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,137288.0,任期満了
大阪府議会議員選挙大阪市此花選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,3,53077.0,任期満了
大阪府議会議員選挙大阪市浪速選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,43322.0,任期満了
大阪府議会議員選挙大阪市淀川選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,134966.0,任期満了
大阪府議会議員選挙大阪市港選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,68913.0,任期満了
大阪府議会議員選挙大阪市生野選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,86607.0,任期満了
大阪府議会議員選挙大阪市福島選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,49782.0,任期満了
大阪府議会議員選挙大阪市西成選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,5,98231.0,任期満了
大阪府議会議員選挙大阪市西淀川選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,76986.0,任期満了
大阪府議会議員選挙大阪市西選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,60889.0,任期満了
大阪府議会議員選挙大阪市都島選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,81081.0,任期満了
大阪府議会議員選挙大阪市阿倍野選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,3,83920.0,任期満了
大阪府議会議員選挙大阪市鶴見選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,3,82271.0,任期満了
大阪府議会議員選挙大阪狭山市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,3,46116.0,任期満了
大阪府議会議員選挙守口市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,5,117623.0,任期満了
大阪府議会議員選挙富田林市及び南河内郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,125525.0,任期満了
大阪府議会議員選挙寝屋川市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,4,194669.0,任期満了
大阪府議会議員選挙岸和田市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,4,158362.0,任期満了
大阪府議会議員選挙摂津市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,4,67104.0,任期満了
大阪府議会議員選挙東大阪市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,7,8,396133.0,任期満了
大阪府議会議員選挙松原市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,101078.0,任期満了
大阪府議会議員選挙枚方市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,5,7,320858.0,任期満了
大阪府議会議員選挙柏原市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,59262.0,任期満了
大阪府議会議員選挙池田市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,3,80811.0,任期満了
大阪府議会議員選挙河内長野市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,96138.0,任期満了
大阪府議会議員選挙泉佐野市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,81003.0,任期満了
大阪府議会議員選挙泉南市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,50491.0,任期満了
大阪府議会議員選挙泉南郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,57282.0,任期満了
大阪府議会議員選挙泉大津市及び泉北郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,60732.0,任期満了
大阪府議会議員選挙箕面市及び豊能郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,130070.0,任期満了
大阪府議会議員選挙羽曳野市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,4,94828.0,任期満了
大阪府議会議員選挙茨木市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,7,209293.0,任期満了
大阪府議会議員選挙藤井寺市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,52772.0,任期満了
大阪府議会議員選挙豊中市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,5,6,310838.0,任期満了
大阪府議会議員選挙貝塚市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,70537.0,任期満了
大阪府議会議員選挙門真市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,4,104913.0,任期満了
大阪府議会議員選挙阪南市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,47180.0,任期満了
大阪府議会議員選挙高槻市及び三島郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,5,6,311013.0,任期満了
大阪府議会議員選挙高石市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,47703.0,任期満了
奈良県知事選挙,2007-03-22 00:00:00,2007-04-08 00:00:00,1,2,1147746.0,その他
奈良県議会議員選挙五條市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,30554.0,任期満了
奈良県議会議員選挙北葛城郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,4,80340.0,任期満了
奈良県議会議員選挙吉野郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,44511.0,任期満了
奈良県議会議員選挙大和郡山市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,5,75317.0,任期満了
奈良県議会議員選挙大和高田市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,57374.0,任期満了
奈良県議会議員選挙天理市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,52798.0,任期満了
奈良県議会議員選挙宇陀郡宇陀市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,35386.0,任期満了
奈良県議会議員選挙山辺郡奈良市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,11,14,301362.0,任期満了
奈良県議会議員選挙御所市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,26736.0,任期満了
奈良県議会議員選挙桜井市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,49510.0,任期満了
奈良県議会議員選挙生駒市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,4,6,92634.0,任期満了
奈良県議会議員選挙生駒郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,6,65991.0,任期満了
奈良県議会議員選挙磯城郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,40936.0,任期満了
奈良県議会議員選挙葛城市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,28626.0,任期満了
奈良県議会議員選挙香芝市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,55900.0,任期満了
奈良県議会議員選挙高市郡橿原市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,4,5,111022.0,任期満了
宮城県仙台市議会議員選挙太白選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,13,16,174054.0,任期満了
宮城県仙台市議会議員選挙宮城野選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,11,15,142150.0,任期満了
宮城県仙台市議会議員選挙泉選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,11,13,163188.0,任期満了
宮城県仙台市議会議員選挙若林選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,8,11,101462.0,任期満了
宮城県仙台市議会議員選挙青葉選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,17,21,216838.0,任期満了
宮城県議会議員選挙亘理選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,3,43206.0,任期満了
宮城県議会議員選挙加美選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,28955.0,任期満了
宮城県議会議員選挙名取選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,54001.0,任期満了
宮城県議会議員選挙塩釜選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,48647.0,任期満了
宮城県議会議員選挙多賀城・七ヶ浜選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,64890.0,任期満了
宮城県議会議員選挙大崎選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,4,6,110485.0,任期満了
宮城県議会議員選挙太白選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,5,6,174063.0,任期満了
宮城県議会議員選挙宮城選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,55754.0,任期満了
宮城県議会議員選挙宮城野選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,4,5,142201.0,任期満了
宮城県議会議員選挙岩沼選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,34338.0,任期満了
宮城県議会議員選挙本吉選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,24615.0,任期満了
宮城県議会議員選挙東松島選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,34974.0,任期満了
宮城県議会議員選挙柴田選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,4,68628.0,任期満了
宮城県議会議員選挙栗原選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,4,66785.0,任期満了
宮城県議会議員選挙気仙沼選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,54156.0,任期満了
宮城県議会議員選挙泉選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,5,7,163200.0,任期満了
宮城県議会議員選挙登米選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,4,72702.0,任期満了
宮城県議会議員選挙白石・刈田選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,45280.0,任期満了
宮城県議会議員選挙石巻・牡鹿選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,5,6,144981.0,任期満了
宮城県議会議員選挙若林選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,4,101464.0,任期満了
宮城県議会議員選挙角田・伊具選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,4,40685.0,任期満了
宮城県議会議員選挙遠田選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,36929.0,任期満了
宮城県議会議員選挙青葉選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,7,9,216852.0,任期満了
宮城県議会議員選挙黒川選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,63392.0,任期満了
宮崎県議会議員選挙えびの市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,19312.0,任期満了
宮崎県議会議員選挙串間市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,18801.0,任期満了
宮崎県議会議員選挙児湯郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,5,60309.0,任期満了
宮崎県議会議員選挙北諸県郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,19007.0,任期満了
宮崎県議会議員選挙宮崎市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,13,20,290486.0,任期満了
宮崎県議会議員選挙宮崎郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,21258.0,任期満了
宮崎県議会議員選挙小林市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,33427.0,任期満了
宮崎県議会議員選挙延岡市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,5,9,108528.0,任期満了
宮崎県議会議員選挙日南市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,5,49794.0,任期満了
宮崎県議会議員選挙日向市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,3,51800.0,任期満了
宮崎県議会議員選挙東臼杵郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,4,26235.0,任期満了
宮崎県議会議員選挙東諸県郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,24024.0,任期満了
宮崎県議会議員選挙西臼杵郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,20636.0,任期満了
宮崎県議会議員選挙西諸県郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,16509.0,任期満了
宮崎県議会議員選挙西都市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,28970.0,任期満了
宮崎県議会議員選挙都城市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,6,9,137020.0,任期満了
富山県議会議員選挙下新川郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,35515.0,任期満了
富山県議会議員選挙中新川郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,44373.0,任期満了
富山県議会議員選挙南砺市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,48099.0,任期満了
富山県議会議員選挙富山市第１選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,11,12,259441.0,任期満了
富山県議会議員選挙富山市第２選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,5,77696.0,任期満了
富山県議会議員選挙射水市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,4,76541.0,任期満了
富山県議会議員選挙小矢部市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,27976.0,任期満了
富山県議会議員選挙氷見市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,46527.0,任期満了
富山県議会議員選挙滑川市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,27602.0,任期満了
富山県議会議員選挙砺波市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,39884.0,任期満了
富山県議会議員選挙高岡市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,7,10,149663.0,任期満了
富山県議会議員選挙魚津市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,38230.0,任期満了
富山県議会議員選挙黒部市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,35342.0,任期満了
山口県議会議員選挙下松市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,4,44717.0,任期満了
山口県議会議員選挙下関市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,10,13,235814.0,任期満了
山口県議会議員選挙光市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,44331.0,任期満了
山口県議会議員選挙周南市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,5,6,124149.0,任期満了
山口県議会議員選挙大島郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,18533.0,任期満了
山口県議会議員選挙宇部市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,6,8,141778.0,任期満了
山口県議会議員選挙山口市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,6,8,147438.0,任期満了
山口県議会議員選挙山陽小野田市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,4,53818.0,任期満了
山口県議会議員選挙岩国市玖珂郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,5,7,126684.0,任期満了
山口県議会議員選挙柳井市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,29981.0,任期満了
山口県議会議員選挙熊毛郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,28264.0,任期満了
山口県議会議員選挙美祢市美祢郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,24792.0,任期満了
山口県議会議員選挙萩市阿武郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,58873.0,任期満了
山口県議会議員選挙長門市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,3,34806.0,任期満了
山口県議会議員選挙防府市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,4,6,95029.0,任期満了
山形県議会議員選挙上山市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,29321.0,任期満了
山形県議会議員選挙南陽市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,,任期満了
山形県議会議員選挙天童市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,,任期満了
山形県議会議員選挙寒河江市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,,任期満了
山形県議会議員選挙尾花沢市・北村山郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,,任期満了
山形県議会議員選挙山形市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,9,10,199867.0,任期満了
山形県議会議員選挙新庄市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,,任期満了
山形県議会議員選挙最上郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,40454.0,任期満了
山形県議会議員選挙村山市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,,任期満了
山形県議会議員選挙東村山郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,22798.0,任期満了
山形県議会議員選挙東根市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,,任期満了
山形県議会議員選挙東田川郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,,任期満了
山形県議会議員選挙東置賜郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,4,36300.0,任期満了
山形県議会議員選挙米沢市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,3,,任期満了
山形県議会議員選挙西村山郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,2,,任期満了
山形県議会議員選挙西置賜郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,,任期満了
山形県議会議員選挙酒田市・飽海郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,5,8,108595.0,任期満了
山形県議会議員選挙長井市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,,任期満了
山形県議会議員選挙鶴岡市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,5,6,114640.0,任期満了
山梨県議会議員選挙上野原市・北都留郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,24139.0,任期満了
山梨県議会議員選挙中央市・中巨摩郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,36059.0,任期満了
山梨県議会議員選挙北杜市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,41357.0,任期満了
山梨県議会議員選挙南アルプス市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,5,56479.0,任期満了
山梨県議会議員選挙南巨摩郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,37619.0,任期満了
山梨県議会議員選挙南都留郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,5,35463.0,任期満了
山梨県議会議員選挙大月市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,25072.0,任期満了
山梨県議会議員選挙富士吉田市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,4,42337.0,任期満了
山梨県議会議員選挙山梨市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,31395.0,任期満了
山梨県議会議員選挙甲州市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,4,29685.0,任期満了
山梨県議会議員選挙甲府市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,9,13,155799.0,任期満了
山梨県議会議員選挙甲斐市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,4,56710.0,任期満了
山梨県議会議員選挙笛吹市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,5,57113.0,任期満了
山梨県議会議員選挙西八代郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,15234.0,任期満了
山梨県議会議員選挙都留市・西桂町選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,29601.0,任期満了
山梨県議会議員選挙韮崎市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,25266.0,任期満了
岐阜県議会議員選挙下呂市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,31288.0,任期満了
岐阜県議会議員選挙不破郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,29890.0,任期満了
岐阜県議会議員選挙中津川市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,4,68282.0,任期満了
岐阜県議会議員選挙加茂郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,1,46473.0,任期満了
岐阜県議会議員選挙可児市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,3,91242.0,任期満了
岐阜県議会議員選挙各務原市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,3,5,115626.0,任期満了
岐阜県議会議員選挙土岐市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,50341.0,任期満了
岐阜県議会議員選挙多治見市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,2,5,92753.0,任期満了
岐阜県議会議員選挙大垣市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,4,5,144074.0,任期満了
岐阜県議会議員選挙安八郡選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,19720.0,任期満了
岐阜県議会議員選挙山県市選挙区,2007-03-30 00:00:00,2007-04-08 00:00:00,1,2,24971.0,任期満了
